"","X1","CTYNAME","X1.x","VOTE_ELIGIBLE","OCC.Professional","OCC.Education","OCC.Information","OCC.Finance","OCC.Manufacturing","HIGHSCHOOL DEGREE","BACHELOR'S DEGREE","INCOME.HC01_EST_VC13","INCOME.HC01_EST_VC02","AGE2024_TOTAL","AGE2529_TOTAL","AGE2024_MALE","AGE2024_FEMALE","AGE2529_MALE","AGE2529_FEMALE","percent_citizen","percent_citizen_abroad","percent_citizen_naturalized","percent_citizen_not","percent_black","percent_white","percent_indian","percent_asian","YEAR.x","OCC.PublicAdmin","EMPLOY.HC04_EST_VC01","percent_female","X1.y","SOCIALCAP.assn2014","YEAR.y","median_income1000","predict.model.e3..newdata...current_data..allow.new.levels...TRUE.","Vote_Number","State"
"43",43,"mahnomen",43,3802.5,0.0262929030127352,0.241507071472467,0.006233303650935,0.0287080353820466,0.0516982609023682,32.0500000000002,6.54999999999995,42297.5,10,5.75,4.55000000000001,5.70000000000005,5.84999999999999,3.80000000000007,5.2,0.992475126729873,-3.14006437244219e-05,0.00450256441824248,0.00113775089095902,0.00339587649924333,0.471377483155615,0.409912601462805,0.00432988428425474,2018,0.0978520785056336,8.34999999999991,0.495451782982369,43,0.904977375565611,2018,42.2975,0.49000479732815,1863.24324184029,"Minnesota"
"44",44,"marshall",44,7117,0.0334159171836734,0.220152282551674,0.0112899853648338,0.0362576757365694,0.13921717315219,38.7999999999997,3.15000000000009,58713,3.10000000000002,5.15000000000003,5.15,5.94999999999999,4.40000000000001,4.65000000000001,5.65000000000003,0.982955231108153,0.00242089224902614,0.0064045518610486,0.00811347107159988,0.00225613070317904,0.981473954224034,0.00343367967237124,0.00213732418440202,2018,0.0382492644968089,3.89999999999998,0.491180731169756,44,3.60398558405766,2018,58.713,0.560170164911969,3986.73106367849,"Minnesota"
"45",45,"martin",45,15500.8,0.0234205547882809,0.234180467545799,0.00844047502208264,0.0534898139734037,0.155579084944996,29.4999999999999,7.35000000000002,55833.1000000001,3.99999999999989,5.15000000000001,5.10000000000001,5,5.25,5.2,4.99999999999999,0.971627723047665,0.00214940539404107,0.00739256623800594,0.018731261097042,0.00270485665757936,0.984174012914372,0.000955638183208068,0.00757069748366201,2018,0.0402714548207816,3.7,0.504806351352516,45,2.27655151935069,2018,55.8331000000001,0.508067078476135,7875.44617004287,"Minnesota"
"46",46,"mcleod",46,26365.5,0.078553981565437,0.234449994864629,0.0149067677764504,0.037845866521062,0.251394748439736,29.8,10.0999999999999,56050.3999999998,4.44999999999999,5.35,5.60000000000001,5.55,5.15,5.75000000000003,5.5,0.961159029707608,0.0024575417241578,0.0102940567495193,0.0257693640366132,0.00169836687283764,0.963008099555953,0.00209944775624087,0.00620531765243185,2018,0.0347286614381175,3.90000000000003,0.506745652259546,46,1.86676325541222,2018,56.0503999999998,0.524407140117467,13826.2564527671,"Minnesota"
"47",47,"meeker",47,16945.1,0.0551843052580742,0.245657175024531,0.00842306356373741,0.0419365020781131,0.230175837689042,34.0999999999999,3.95,59256.6000000006,4.32999999999998,4.75,4.79999999999998,4.90000000000001,4.65000000000001,4.80000000000001,4.69999999999999,0.971997371442828,0.00167606054533081,0.00820052125214721,0.0180611443979026,0.00543357194039651,0.978948525042393,0.00317652190289177,0.00382831865534071,2018,0.0288965205504595,3.10000000000014,0.490667636781494,47,1.77121133575255,2018,59.2566000000006,0.549431386933836,9310.16979473254,"Minnesota"
"48",48,"mille lacs",48,19251.5,0.0661184305706586,0.269570229412016,0.00808737702184426,0.0337643392813094,0.153061348984127,28.6000000000004,11.5500000000002,51987.2000000002,5.79999999999984,5.05,5.35000000000002,5.15,4.90000000000001,4.94999999999999,5.7,0.977200376528681,0.00880001927458229,0.0103649565843413,0.00330199009264925,0.00529680114126516,0.914298889240292,0.0514548019342727,0.00428122143884149,2018,0.0471838407963188,6,0.496559500231806,48,2.20981623633403,2018,51.9872000000002,0.523586447970355,10079.8245031013,"Minnesota"
"49",49,"morrison",49,25108.2,0.0753378905802387,0.232656289470629,0.00833133541117238,0.0330936552575447,0.136274626971045,31.1000000000004,3.75,50890.3000000003,6.85999999999999,5.05,5.05000000000001,4.94999999999999,5.2,4.99999999999994,5.09999999999999,0.987374751810713,0.00319493038437735,0.00463112587635701,0.00437251178484921,0.00596870716140252,0.972536906391096,0.00149268039867655,0.00508658397262361,2018,0.0426622877363698,4.39999999999998,0.493449352024603,49,1.88771160638168,2018,50.8903000000003,0.528663860345107,13273.797938317,"Minnesota"
"50",50,"mower",50,27794.5,0.071930242487976,0.285672346308083,0.0130633230155816,0.0314951460757441,0.216169292423654,21.5,2.69999999999993,51730.8000000003,4.7299999999999,6.44999999999999,5.30000000000001,7.25,5.59999999999999,4.94999999999999,5.55,0.910707027311561,0.00669676304938904,0.0298573091757603,0.0520647495663192,0.0336631403564174,0.910897731841252,0.00108602321239076,0.0211119655145224,2018,0.0258647576708023,7.00000000000011,0.495879275157412,50,1.7338977000357,2018,51.7308000000003,0.496399748804966,13797.1828181596,"Minnesota"
"51",51,"murray",51,6419.5,0.0531687282295423,0.286116005476526,0.0118091639111951,0.0428540932046366,0.125955269803901,31.45,11.55,55685.5,3.40000000000009,4.50000000000003,4.44999999999999,5.20000000000005,3.90000000000001,4.65000000000001,4.3,0.964715862197273,0.00546743078937506,0.0051245846958452,0.0240953265738577,0.00417149601594463,0.978520655076449,0.00297323881156669,0.00786138471820197,2018,0.0398929621783299,4.64999999999998,0.504723235708841,51,4.38025334438262,2018,55.6855,0.560414471917601,3597.58070247504,"Minnesota"
"52",52,"nicollet",52,25411.8,0.0457279471476975,0.360511618634176,0.0175106739447657,0.055479596016581,0.165262088032063,8.95000000000073,7.55000000000001,63240.7000000002,4.61,6.95000000000005,7.40000000000003,6.59999999999991,7.29999999999995,8.04999999999998,6.64999999999999,0.951880986255045,0.00625294935911036,0.0139342033427893,0.0283346995048328,0.0283714786644702,0.92427087336956,0.00220201097136205,0.0151870550633946,2018,0.0366237882333684,3.44999999999999,0.502669569797354,52,1.20275430736386,2018,63.2407000000002,0.498675322767212,12672.2375670958,"Minnesota"
"53",53,"nobles",53,12627.4999999999,0.0405257147205522,0.18808677866729,0.00780283566466838,0.022153772464244,0.274412424360911,27.0000000000002,5.64999999999998,56182.600000001,6.22999999999996,5.95,6.20000000000002,6.05,5.95,6.80000000000001,5.5,0.774195087098551,0.00534156472287348,0.0539506689665821,0.167950339919088,0.0412120216168392,0.786540898160631,0.00447747405079435,0.059249366917062,2018,0.0284813941606092,8.05000000000007,0.487273071446063,53,2.12441693991595,2018,56.182600000001,0.412807760827823,5212.72999985329,"Minnesota"
"54",54,"norman",54,5041.5,0.0387320078022773,0.265604980220162,0.0211064918452191,0.0511329423883258,0.0795551307103892,33.85,5.89999999999998,54570,4.94999999999993,5.30000000000001,4.05000000000001,5.05000000000001,5.64999999999998,4.30000000000001,3.75000000000001,0.978012087134437,0.0040600693553384,0.00587434414196836,0.0117376923828207,0.0075763599564791,0.939338253861557,0.0149530117811172,0.00472163318457836,2018,0.0321556888746386,3.85000000000002,0.497467252360625,54,2.40855035375583,2018,54.57,0.516738033553059,2605.13479615775,"Minnesota"
"55",55,"olmsted",55,107561.8,0.0733709398326943,0.471699676692772,0.0192048517520216,0.0306816480728582,0.0760373042923588,26.5733333333333,18.7333333333333,70477,5.0533333333334,5.36000000000001,7.57999999999998,5.04666666666665,5.58666666666667,7.73999999999998,7.42666666666665,0.881156318200719,0.0081255247745074,0.0528282404185085,0.0565382534684926,0.0569120389160624,0.845363101120581,0.00230712705178363,0.0605011337958101,2018,0.0275221276695587,4.50666666666669,0.513608922637151,55,1.23169927895658,2018,70.477,0.471138010542141,50676.4524623317,"Minnesota"
"56",56,"otter tail",56,44625,0.0698278321701089,0.262148081971612,0.0208944543828265,0.0426088102995343,0.127268013023754,27.8000000000002,11.0500000000001,56374.6000000006,5.94999999999993,5.00000000000001,4.45,5.3,4.7,4.55,4.20000000000002,0.968873226548335,0.00772108189868925,0.00911614206675021,0.0134996618539676,0.0135658091076321,0.957148063321485,0.00357482712632784,0.00654040194960981,2018,0.0430328014323376,3.85000000000002,0.496851308952489,56,2.13460136753323,2018,56.3746000000006,0.55506346503689,24769.7071272712,"Minnesota"
"57",57,"pennington",57,10838,0.0287851815481182,0.207411444514984,0.00910290237467019,0.0265842807694989,0.140611093737936,29.8999999999999,6.5,52383.5,5.39999999999998,6.10000000000001,7.20000000000002,6.55,5.65000000000001,7.90000000000001,6.34999999999999,0.975428409377089,0.00461641562112181,0.00856079840285151,0.0113707222291906,0.0164303097232102,0.931211670186155,0.0146881853790128,0.0075938667494449,2018,0.0175453906433964,1.95000000000005,0.496273744701687,57,1.91774984018751,2018,52.3835,0.479331589120915,5194.99576289247,"Minnesota"
"58",58,"pine",58,23336.8,0.0485388843419343,0.204564769526506,0.00943920044419767,0.0294136733897612,0.097134147085588,41.6,3.75000000000003,44857.6,8.89999999999998,5.05,5.40000000000001,5.09999999999999,4.8,5.75,4.90000000000003,0.974205934602493,0.00537039918206089,0.0107393303695292,0.00841883370408854,0.0211833611185514,0.915638632545985,0.0242831348687381,0.00513304596942765,2018,0.0879436659277202,6.34999999999991,0.46111407288591,58,1.44285272596104,2018,44.8576,0.501279085699406,11698.2497671499,"Minnesota"
"59",59,"pipestone",59,6746,0.0445385980877875,0.216989264060008,0.0143562135486765,0.0318048476451329,0.12919677254557,22.0500000000002,3.50000000000006,52049.5,6.85000000000001,5.14999999999998,5,4.75,5.44999999999999,5.20000000000002,4.65000000000001,0.962371044133348,0.00104558131576538,0.0122645771241561,0.0235159317002434,0.0135503885498851,0.935168318810955,0.0134481197826283,0.00988585249732599,2018,0.0200742286821054,4.35,0.509601512314312,59,2.58036770239759,2018,52.0495,0.509930732541599,3439.99272172562,"Minnesota"
"60",60,"polk",60,23611.5,0.045929639164407,0.278948230432007,0.0125928724342022,0.0313262451004296,0.104994270575667,21.6500000000001,5.89999999999998,54615.4000000004,6.68000000000001,6.89999999999999,6.34999999999999,7.34999999999999,6.45,7.10000000000002,5.59999999999999,0.96114215696108,0.00573994897049362,0.0105841178095213,0.0213032308085657,0.014083196113345,0.926496488450037,0.0117793453396156,0.00757211987564,2018,0.0382392391256219,3.45000000000005,0.492833096597099,60,2.41139702382841,2018,54.6154000000004,0.457601319888721,10804.6535645525,"Minnesota"
"61",61,"pope",61,8537,0.0540756448519304,0.24543002112543,0.0133185349611543,0.0349074450366458,0.167611751893143,27.9499999999998,8.45000000000005,57476.5,5.19999999999999,4.34999999999999,5.05,4.34999999999999,4.25,5.20000000000002,4.95,0.987408573126985,0.00138598816977642,0.00604312616600036,0.00465105925076625,0.00449148707132377,0.978253095972828,0.00430535733040477,0.00347849133163251,2018,0.038556841574477,3.25,0.493223706821175,61,2.9218407596786,2018,57.4765,0.574558797157491,4905.0084513335,"Minnesota"
"62",62,"ramsey",62,378643.4,0.113836262752716,0.285608801820079,0.0225775619333006,0.074665644412901,0.12058602206685,24.46,16.0866666666666,57983.0666666667,6.5,8.67333333333335,9.90666666666664,8.84666666666664,8.64666666666662,9.83999999999992,9.97333333333336,0.82782524387834,0.00799504823970743,0.0798603449175621,0.0829054104067977,0.118678989253826,0.665460873598601,0.00687280832563444,0.148400400791605,2018,0.0464752241233797,7.74666666666664,0.513087629580742,62,1.15622317918274,2018,57.9830666666667,0.481072522179192,182154.935444505,"Minnesota"
"63",63,"red lake",63,2988,0.0272980497975428,0.190547918918484,0.0167158308751229,0.0255885935197242,0.133423730366321,35.5,8.25,49481.5,6,4.45,3.94999999999993,4.30000000000001,4.5,4.25,3.5,0.985477403292466,0.0030999272555273,0.00435050578493623,0.00707216366707036,0.00571509233939205,0.954191872703819,0.0163651202065713,0.00297641730987169,2018,0.0276676463284216,3.45000000000005,0.490027850914218,63,2.23936302562827,2018,49.4815,0.521724306963255,1558.91222920621,"Minnesota"
"64",64,"redwood",64,11529,0.0261940199386421,0.215045521627579,0.00751978891820581,0.0432801568032721,0.130638893410304,37.4,8.55000000000001,50800,3.39999999999998,4.84999999999999,4.7,5,4.55,4.95,4.34999999999999,0.971954572118511,0.00308189329383819,0.00981139088941785,0.0140382718472727,0.00659572315971285,0.900793273469852,0.0496660446330558,0.031706299060308,2018,0.0320781358943826,3.09999999999991,0.491642630137674,64,3.15945579985815,2018,50.8,0.513385263074562,5918.81869798663,"Minnesota"
"65",65,"renville",65,11229.5,0.048309347645475,0.222710527431426,0.0106680890785438,0.0339416949446174,0.160355770872246,40.8000000000001,11.7500000000002,57012.5,4.14999999999998,5,4.7,5.2,4.6,4.7,4.7,0.971570613326943,0.00187640840134011,0.00930891156311928,0.0175424457355582,0.0031509004966096,0.953839431275805,0.0137905220844308,0.00511686827372881,2018,0.0306936322678699,3.85000000000002,0.490417200780322,65,3.06605345597547,2018,57.0125,0.530545945796197,5957.76569831839,"Minnesota"
"66",66,"rice",66,48179.1,0.0700493099940318,0.358219251863385,0.0167335814553234,0.0436920012602595,0.143606559651665,16.5,4.05000000000001,62260.6000000002,6.10000000000008,9.7,5.19999999999999,9.60000000000002,9.89999999999998,5.8,4.44999999999999,0.914584078315359,0.00533913827934102,0.0198941518656841,0.0580468097998277,0.0412517117569291,0.874961639672097,0.00410025656325681,0.021707214073112,2018,0.0333076432824946,4.60000000000002,0.491446183421826,66,1.243418325837,2018,62.2606000000002,0.475518030008324,22910.0307195741,"Minnesota"
"67",67,"rock",67,7031,0.0392646196422208,0.284756780153325,0.0107413647851727,0.0425982811145076,0.0985173038935514,37.8499999999999,11.55,54331,3.80000000000007,4.5,4.40000000000001,4.7,4.2,5,3.94999999999999,0.979006091813601,0.000162643646327898,0.00712110361413754,0.0144387689911829,0.00785475719566175,0.964742304551717,0.00670969954694789,0.00921998272280208,2018,0.0355425577371435,3,0.516288942763133,67,2.73224043715847,2018,54.331,0.506274271170952,3559.61440060296,"Minnesota"
"68",68,"roseau",68,11475.5,0.0269514481006901,0.196017290225801,0.00641330166270784,0.0276821981287567,0.360123116799766,44.4,2.35000000000002,56255,3.69999999999999,5.5,4.5,5.05000000000001,5.90000000000009,4.85,4.24999999999997,0.955206908836366,0.00422146293772327,0.0216327984077229,0.0189388298181878,0.00755517942465389,0.94282641749122,0.0141953305365563,0.0286475359835895,2018,0.0274433734814843,1.5,0.487803061952944,68,1.84243964421855,2018,56.255,0.513775172372381,5895.82699055926,"Minnesota"
"69",69,"scott",69,95586.7333333334,0.117920260879211,0.181590606915807,0.0189640012073966,0.0780537191928419,0.159350922071333,30.5133333333334,14.2533333333333,91261.8666666665,2.79999999999995,4.11333333333334,4.48666666666668,4.29333333333335,3.94666666666677,4.24666666666667,4.65333333333331,0.909588227190367,0.00594537441493694,0.0491390127565876,0.0349436563290073,0.0313482397733551,0.842761505188264,0.00579040549599708,0.0598602810760732,2018,0.0264082775368416,5.17999999999999,0.502368335889906,69,0.738510073851007,2018,91.2618666666665,0.480708163673817,45949.3230522456,"Minnesota"
"70",70,"sherburne",70,64744.2,0.0938348859189739,0.236270880947217,0.00806087705624154,0.0537751791225738,0.1531354826227,36.3533333333332,7.73333333333323,78292.8666666665,3.71333333333331,5.05333333333334,4.74666666666678,5.80666666666667,4.37333333333339,5.12666666666667,4.36666666666679,0.96557389890351,0.00229245493977293,0.0145205771446654,0.0178111079872372,0.0251172991424777,0.935006610760071,0.00605129874784022,0.0104941943108398,2018,0.0301057896333814,5.64666666666663,0.483792721841033,70,0.82229628979914,2018,78.2928666666665,0.513632281405945,33254.7111538028,"Minnesota"
"71",71,"sibley",71,10936.5,0.0470430161208264,0.222480751703418,0.0120135152046052,0.0411754012501369,0.213563710934036,42.4500000000003,5.65000000000009,62030,3.65000000000003,5.05000000000001,4.95,5.15000000000002,4.89999999999999,5.25,4.59999999999999,0.947740947042809,0.000854854560257468,0.0185527477765461,0.0328514506203872,0.00469266418843106,0.971762222265072,0.00194558366133137,0.00651363254981219,2018,0.0368587199378754,4.80000000000001,0.495841136881821,71,2.41659394508962,2018,62.03,0.534292876527534,5843.29404414337,"Minnesota"
"72",72,"stearns",72,115968.2,0.0629587645475027,0.272920676133549,0.0137272349765676,0.051481755526011,0.133194779222642,16.1,7.80666666666673,58438.0666666667,5.44666666666672,10.7333333333334,6.05333333333331,11.3,10.2133333333333,6.30666666666667,5.79999999999998,0.938776427454889,0.00377703842918975,0.0238655741106957,0.0327258402353485,0.0467295594511556,0.89450691442952,0.00466064775688491,0.0226717773553311,2018,0.0304477241328707,5.68,0.497153824964682,72,1.59331330808411,2018,58.4380666666667,0.473398147218495,54899.1310162639,"Minnesota"
"73",73,"steele",73,26713.1,0.0466571466684014,0.195532619746961,0.00888841293638895,0.113519377018046,0.230158716228542,31.8000000000002,11.8000000000002,58612.9000000003,5.77000000000004,5.65000000000002,5.24999999999997,6.60000000000002,4.74999999999999,5.25,5.40000000000001,0.951011130840679,0.012647885448684,0.0220641826800687,0.0141126019117694,0.0295158779814162,0.905378459985048,0.00136789703825507,0.0118451418865441,2018,0.0341454303372479,5.04999999999998,0.505332038111044,73,1.58469945355191,2018,58.6129000000003,0.533999548023881,14264.7833263167,"Minnesota"
"74",74,"stevens",74,7419.5,0.0657708353056723,0.261825810270615,0.0316785783272165,0.012639747443127,0.131879817420664,20.0500000000001,6.55000000000001,58004,9.15,13.95,5.7,15.95,12.05,6.15,5.2,0.946078899745448,0.010599782888387,0.01581797377328,0.0272471749700601,0.00838721506969431,0.932575029522458,0.0191273778269145,0.0167666129209976,2018,0.0400184253576206,2.00000000000023,0.496571798811861,74,2.74446025614962,2018,58.004,0.536595677643391,3981.27163027514,"Minnesota"
"75",75,"st. louis",75,161764.333333333,0.0655879762195297,0.297862881969302,0.0128769456500549,0.0623761158896547,0.0691840575774263,16.186666666667,10.7933333333333,49973.3999999997,7.56666666666669,9.13999999999999,5.87999999999999,9.42666666666667,8.78,6.08,5.63333333333332,0.972355159167592,0.00459892640251117,0.0131916791143578,0.00924165894885456,0.0160740336528124,0.920313505321698,0.0212801729358964,0.0103054429107554,2018,0.0441441776156786,7.18666666666665,0.494249125603268,75,1.57386193844008,2018,49.9733999999997,0.519765110376781,84079.4565700262,"Minnesota"
"76",76,"swift",76,7225,0.0530551344526342,0.216922728744775,0.0173841059602649,0.0460193712100513,0.173815106891395,34.7000000000003,7.85000000000002,54089,5.59999999999997,5.80000000000001,4.30000000000001,6.00000000000006,5.44999999999999,4.35000000000002,4.3,0.975654778364678,0.00208247921605603,0.00650310348577024,0.0114888223807873,0.018343036294826,0.973451177775409,0.00228112678810455,0.00184491119133892,2018,0.0260273142773677,3.84999999999999,0.498485111230302,76,3.07008257463477,2018,54.089,0.552778399243636,3993.82393453527,"Minnesota"
"77",77,"todd",77,18039.4,0.0532817593632608,0.24310038461072,0.0133321714883235,0.0405848747286777,0.188967004505564,22.8499999999999,6.40000000000009,48269.9000000001,6.27999999999986,5.2,4.65000000000001,5.45,4.95,4.65000000000001,4.60000000000001,0.96127777012035,0.00272438763965477,0.010619494369478,0.0251529701987781,0.00285135977319007,0.960199325287458,0.00239898177160974,0.00478184891758524,2018,0.0303028326151615,4.25,0.48801452286324,77,2.1838559479171,2018,48.2699000000001,0.533044153640087,9615.79670517499,"Minnesota"
"78",78,"traverse",78,2616.5,0.0191263387068439,0.294887500296231,0.0130030959752322,0.0282767690554786,0.0693512830842913,14.4500000000003,16.2499999999995,54064.5,4.64999999999998,5.15000000000003,3.39999999999998,5.84999999999997,4.49999999999994,3.44999999999993,3.44999999999999,0.98002195347643,0.00571812107984959,0.00764909821054496,0.00661082723317541,0.00446362313427251,0.952718164015485,0.0415847150710628,0,2018,0.0389114053682569,4.39999999999998,0.521584154560577,78,2.65408434090239,2018,54.0645,0.5399884932292,1412.8798925342,"Minnesota"
"79",79,"wabasha",79,16305.6,0.0529919479042182,0.271418444010839,0.016531117397454,0.0382125688888703,0.143809217049164,35.75,4.89999999999998,59541.6000000003,3.27999999999992,4.85,5.25,5,4.64999999999999,4.65000000000001,5.75,0.981963757293638,0.00419092731031948,0.0035584150914727,0.00904244309504221,0.0021820193888672,0.978977171277104,0.00240376138681278,0.00414417430307559,2018,0.0413223591739209,3.45000000000005,0.499669994535024,79,2.20512339307497,2018,59.5416000000003,0.548457632774462,8942.93077696728,"Minnesota"
"80",80,"wadena",80,10326.5,0.0215904892759724,0.214219216945986,0.0139005191760174,0.0255141256619937,0.198492517412415,18.4999999999991,7.05000000000007,44676.5,4.70000000000027,5.40000000000001,4.9,5.90000000000001,4.94999999999999,4.8,4.95,0.980051638327036,0.0106231680961113,0.00843985278796011,0.000594537444654097,0.00809020832781778,0.965936344457151,0.00867109106150032,0.00255017610948242,2018,0.0319775895719051,5.3,0.504243529374077,80,2.32896652110626,2018,44.6765,0.509574392474501,5262.11996388794,"Minnesota"
"81",81,"waseca",81,14150,0.0404610324666628,0.275964310010725,0.019737532808399,0.0403707056068385,0.202793823551298,53.6000000000004,3.05000000000007,54838,5.05000000000001,5.54999999999998,6.40000000000001,4.95,6.10000000000002,6.45,6.39999999999998,0.951625727637583,0.00679747782562679,0.018454942898841,0.0226473525646545,0.0267670057779799,0.93365124796968,0.0069939263124183,0.00489449260200114,2018,0.0389014953027402,4.69999999999993,0.530336088869375,81,2.00369100975481,2018,54.838,0.484316994489408,6853.08547202512,"Minnesota"
"82",82,"washington",82,184050.733333333,0.102390587094864,0.231934188882244,0.0193435733075318,0.0899452408523609,0.140694820862441,28.58,12.9933333333334,87233.1333333333,2.76666666666667,4.6466666666667,5.32666666666663,5.0866666666667,4.16666666666669,5.3266666666666,5.40000000000001,0.932006322656661,0.00550509221180218,0.0390196362051878,0.0229375807336389,0.0415103502143013,0.866462968047406,0.00387889557159568,0.054292208014328,2018,0.0452255286000214,5.26000000000002,0.507498040499153,82,0.802181934862827,2018,87.2331333333333,0.527833139843366,97148.0764658072,"Minnesota"
"83",83,"watonwan",83,7442,0.0515669960674443,0.200941271077061,0.0154594406809102,0.034105701107232,0.240075505120908,40.6500000000001,5.09999999999999,53273,5.14999999999998,5.94999999999999,5.14999999999998,7.00000000000006,4.89999999999998,5.5,4.75000000000006,0.881037023944358,0.0131058471569834,0.0282484190514136,0.0776087098472455,0.00638619920346828,0.90923653415146,0.00455906164741787,0.0119334270602122,2018,0.0292753399389947,1.64999999999986,0.506713842654601,83,3.28197647916857,2018,53.273,0.539305139126647,4013.50884538051,"Minnesota"
"84",84,"wilkin",84,4959,0.0588943424237782,0.246300250024021,0.0210526315789474,0.0397638952784858,0.142368827272883,27.4000000000001,9.90000000000009,54797.5,6.29999999999995,3.19999999999999,5.99999999999994,4.6,1.85000000000002,4.45,7.55000000000007,0.992910097929857,0.00302705294608343,0.00295728698540026,0.000640805118160004,0.00727487711526775,0.958411320200815,0.015333536473277,8.61300804000376e-06,2018,0.0257843291406374,0.199999999999818,0.497292075781145,84,1.38589467200493,2018,54.7975,0.524840634316095,2602.68470557351,"Minnesota"
"85",85,"winona",85,41373.8,0.0461049839804168,0.261923873914919,0.0175598791880312,0.0391784403367996,0.206828846141794,26.05,5.44999999999999,53917.9000000004,6.7399999999999,14.3,5.95,14.4,14.35,5.90000000000001,5.95,0.95585127935188,0.00443050719058688,0.0161004304385741,0.0229921996063045,0.0147644173696837,0.939347260509246,0.00332454021072034,0.0262437023276858,2018,0.0258218073161428,6.54999999999998,0.505338476571378,85,1.48707613438472,2018,53.9179000000004,0.429185983394476,17757.0550397664,"Minnesota"
"86",86,"wright",86,92549.9999999998,0.0900081769549423,0.222955297833451,0.0140491000244207,0.0710794644714955,0.154627645860559,25.726666666666,10.3266666666667,78424.0666666664,2.84,3.80666666666673,4.51333333333343,3.90666666666675,3.70666666666676,4.44000000000005,4.53999999999996,0.971235972263555,0.00221647385786361,0.0152430422782716,0.011186728161225,0.0104572258957601,0.94572396731293,0.00405109348341612,0.011378723763698,2018,0.0287334409296596,5.9733333333333,0.49642719700156,86,0.999800039992002,2018,78.4240666666664,0.539609087175488,49940.8210180914,"Minnesota"
"87",87,"yellow medicine",87,7531.5,0.0378179503120024,0.234343252043216,0.00708103855232101,0.0382329137965951,0.109600565752802,39.5499999999997,7.20000000000005,55653,5,4.90000000000001,5.59999999999999,5.09999999999999,4.7,6.25,4.95,0.981584300561374,0.00187065603173742,0.00899633945579781,0.00730439631891994,0.00242747934219049,0.937734241419332,0.0334186975085702,0.00613436674929546,2018,0.0454178503242559,2.39999999999998,0.489838956993466,87,3.08980364796173,2018,55.653,0.528228995309565,3978.35667817399,"Minnesota"
